CTR;Steer
0.2687;-0.10194
0.2877;-0.120334
0.2956;-0.099467
0.308;-0.110481
0.3126;-0.0957273
0.3185;-0.0993716
0.3294;-0.111171
0.3758;-0.189319
0.4495;-0.255199
0.5226;-0.265225
0.556;-0.191113
0.6156;-0.252761
0.6669;-0.24419
0.6892;-0.189879
0.7265;-0.225837
0.7418;-0.184503
0.7739;-0.223305
0.7801;-0.172825
0.7839;-0.168987
0.7853;-0.16479
0.7786;-0.147974
0.7638;-0.129936
0.7536;-0.137983
0.7279;-0.103492
0.7125;-0.122138
0.6955;-0.116736
0.6567;-0.0676441
0.6117;-0.0488
0.5616;-0.0313658
0.5351;-0.0748584
0.4795;-0.0085581
0.4502;-0.0569882
0.4204;-0.0517284
0.3583;0.0220074
0.326;-0.0329106
0.262;0.0399584
0.2326;-0.0249478
0.2217;-0.0604237
0.2345;-0.109861
0.2681;-0.156635
0.2837;-0.123117
0.2979;-0.122596
0.3232;-0.148752
0.3341;-0.121754
0.3521;-0.138831
0.3593;-0.11849
0.3652;-0.116958
0.3735;-0.123189
0.3759;-0.111937
0.377;-0.109691
0.3758;-0.105099
0.3734;-0.102526
0.3653;-0.0900932
0.3527;-0.0793796
0.3359;-0.0686275
0.326;-0.0811055
0.3152;-0.0778431
0.2909;-0.0473436
0.2773;-0.0668422
0.254;-0.0440742
0.2597;-0.103059
0.2746;-0.123831
0.2918;-0.131157
0.3088;-0.133462
0.3392;-0.164991
0.3525;-0.132962
0.3745;-0.15385
0.3835;-0.129392
0.3968;-0.140185
0.4014;-0.123676
0.4046;-0.121558
0.4069;-0.120306
0.406;-0.113974
0.4004;-0.103935
0.3956;-0.105012
0.3824;-0.0864236
0.3739;-0.0947355
0.3537;-0.0684824
0.3291;-0.0561569
0.3153;-0.0758446
0.3007;-0.0722049
0.285;-0.0677924
0.2511;-0.026433
0.2327;-0.0547893
0.2139;-0.0512763
0.1739;-0.0029632
0.1529;-0.0378897
0.1098;0.0127204
0.0876;-0.0257934
0.0653;-0.022281
0.0195;0.0315792
-0.0039;-0.0097088
-0.0273;-0.00618515
-0.0745;0.0485321
-0.0983;0.00535125
-0.1218;0.00833715
-0.1454;0.0121498
-0.1828;0.0454512
-0.1617;-0.0746329
-0.1213;-0.119232
-0.0697;-0.149337
-0.019;-0.155133
0.1269;-0.367481
0.1732;-0.175313
0.2943;-0.343225
0.3298;-0.177515
0.3623;-0.176571
0.4218;-0.239707
0.4487;-0.178766
0.4954;-0.225619
0.5155;-0.175692
0.5487;-0.207146
0.562;-0.169622
0.5818;-0.185883
0.5931;-0.170875
0.5955;-0.153732
0.5941;-0.146219
0.5904;-0.14136
0.5848;-0.137012
0.568;-0.112376
0.5569;-0.12239
0.5297;-0.0863744
0.5159;-0.111362
0.5078;-0.121801
0.5155;-0.154814
0.5342;-0.179886
0.541;-0.157377
0.5458;-0.154369
0.5501;-0.15429
0.5496;-0.144889
0.5432;-0.132401
0.5298;-0.116656
0.5207;-0.124151
0.4842;-0.0641182
0.4689;-0.104458
0.4352;-0.0628203
0.4165;-0.0902236
0.3758;-0.0403065
0.3539;-0.0747984
0.3074;-0.0187771
0.2828;-0.0590285
0.2342;-0.0038556
0.2494;-0.13386
0.2466;-0.0975636
0.4831;-0.61188
0.5091;-0.195035
0.5311;-0.1906
0.5511;-0.189876
0.5853;-0.223698
0.6115;-0.211934
0.6213;-0.180915
0.6341;-0.189152
0.6374;-0.170966
0.6385;-0.16705
0.6346;-0.156782
0.6297;-0.154362
0.6141;-0.130929
0.6033;-0.139211
0.5767;-0.103909
0.5607;-0.122989
0.5241;-0.0765615
0.5034;-0.105508
0.4582;-0.0499573
0.4335;-0.087469
0.3811;-0.0243996
0.3241;-0.0068116
0.2636;0.0091316
0.2325;-0.0451197
0.1691;0.0289058
0.1366;-0.0280875
0.0712;0.0474869
0.038;-0.0119521
0.005;-0.0074046
-0.0929;0.137127
-0.0901;-0.0646481
-0.0734;-0.0949164
-0.021;-0.174166
0.0045;-0.124193
0.0513;-0.173839
0.073;-0.12693
0.0934;-0.127437
0.1307;-0.166897
0.1477;-0.128921
0.1632;-0.128328
0.1906;-0.156333
0.2024;-0.127004
0.2217;-0.14501
0.2293;-0.122865
0.2354;-0.120898
0.2437;-0.126664
0.2458;-0.114702
0.2461;-0.11127
0.2442;-0.106707
0.2366;-0.0942857
0.224;-0.0825077
0.2159;-0.0904007
0.2067;-0.086924
0.185;-0.0587615
0.1724;-0.0751577
0.1447;-0.0408751
0.1295;-0.0636598
0.0968;-0.0238032
0.0793;-0.0516179
0.0612;-0.0477335
0.0274;-0.0112772
0.015;-0.0522247
0.0056;-0.0568175
0.0127;-0.0908888
0.0153;-0.0822865
0.018;-0.0829005
0.0174;-0.0762192
0.0159;-0.0742021
0.0105;-0.0655974
0.0021;-0.0583384
-0.0092;-0.0508388
-0.0159;-0.0590259
-0.0311;-0.0397303
-0.0396;-0.0518355
-0.0581;-0.0290315
-0.0682;-0.0442824
-0.0895;-0.0186426
-0.1008;-0.0368972
-0.1244;-0.008695
-0.1333;-0.0366934
-0.1208;-0.081308
-0.0883;-0.126139
-0.0101;-0.229264
0.0381;-0.176513
0.0598;-0.126798
0.0986;-0.166867
0.1322;-0.161573
0.1468;-0.125837
0.1714;-0.149612
0.1815;-0.122218
0.1973;-0.136087
0.203;-0.116843
0.21;-0.120598
0.2114;-0.109714
0.2072;-0.0979874
0.1976;-0.0858462
0.1634;-0.0315979
0.1519;-0.0753489
0.1266;-0.0440172
0.1126;-0.0645735
0.0822;-0.0272546
0.0486;-0.0158389
0.0124;-0.00521505
-0.0064;-0.0371919
-0.0451;0.0084357
-0.0856;0.0181535
-0.1062;-0.0185034
-0.1269;-0.015135
-0.1691;0.0342796
-0.1905;-0.00401515
-0.233;0.0446763
-0.2754;0.050974
-0.2963;0.0112572
-0.3168;0.0136906
-0.3573;0.0599442
-0.3747;0.0165416
-0.3944;0.0242938
-0.3941;-0.0155542
-0.3756;-0.0545414
-0.3641;-0.0420843
-0.3417;-0.0670735
-0.3306;-0.0459732
-0.3094;-0.0691985
-0.2991;-0.0487939
-0.2796;-0.0699791
-0.2703;-0.050839
-0.2529;-0.0695225
-0.2369;-0.0690041
-0.2295;-0.0527993
-0.2226;-0.052723
-0.2099;-0.0661231
-0.2041;-0.053091
-0.1941;-0.062894
-0.1898;-0.0520441
-0.186;-0.0515211
-0.1796;-0.0575913
-0.1751;-0.0543787
-0.1735;-0.048732
-0.1717;-0.0493161
-0.1715;-0.0460604
-0.1718;-0.0449295
-0.1736;-0.0415727
-0.1751;-0.0418601
-0.1819;-0.0301492
-0.1868;-0.0331208
-0.1873;-0.0417521
-0.1628;-0.0953457
-0.1419;-0.0912098
-0.0843;-0.173208
-0.0662;-0.0968895
-0.0344;-0.129042
-0.0202;-0.0959622
0.0048;-0.121315
0.0257;-0.116262
0.0345;-0.0933997
0.0421;-0.0921608
0.0542;-0.103003
0.0662;-0.104636
0.0658;-0.0798089
0.061;-0.0703194
0.052;-0.0605954
0.0461;-0.0659334
0.0319;-0.0472194
0.0235;-0.0575711
0.0047;-0.0339535
-0.0171;-0.0246749
-0.0413;-0.0162243
-0.0542;-0.0368622
-0.0674;-0.0342485
-0.0953;-0.0006158
-0.11;-0.0247558
-0.1399;0.0101991
-0.1709;0.0171346
-0.1867;-0.0108021
-0.2024;-0.00854585
-0.2503;0.0631643
-0.2828;0.0373807
-0.3286;0.071015
-0.3704;0.0694702
-0.3954;0.0398179
-0.4067;0.0143162
-0.4277;0.0370801
-0.4374;0.0161538
-0.455;0.0348213
-0.4625;0.0159775
-0.4643;0.0050797
-0.448;-0.0333413
-0.4332;-0.0323447
-0.4031;-0.0672582
-0.3864;-0.04277
-0.3531;-0.0807884
-0.3366;-0.0494951
-0.3045;-0.0853579
-0.2581;-0.120789
-0.2433;-0.0596872
-0.216;-0.0886742
-0.1907;-0.0883738
-0.1789;-0.0630544
-0.1678;-0.0632355
-0.1471;-0.0854669
-0.1375;-0.0646382
-0.1205;-0.0819279
-0.1129;-0.0642115
-0.0999;-0.0769115
-0.0943;-0.0629044
-0.0854;-0.0707967
-0.0819;-0.0604807
-0.0771;-0.0637622
-0.0756;-0.0573494
-0.0746;-0.0564621
-0.0751;-0.0533495
-0.0761;-0.0521615
-0.08;-0.0457365
-0.0861;-0.0403784
-0.09;-0.0441484
-0.0992;-0.0321188
-0.1045;-0.0390716
-0.1163;-0.0242434
-0.1297;-0.0189686
-0.137;-0.0300051
-0.1522;-0.011849
-0.1687;-0.0066896
-0.1772;-0.021326
-0.1947;-0.00060365
-0.2315;0.0436321
-0.241;-0.0094224
-0.259;0.0104071
-0.2765;0.0121703
-0.2852;-0.00398205
-0.3018;0.0144588
-0.31;-0.00095615
-0.3255;0.0161316
-0.3403;0.0171217
-0.3473;0.0027454
-0.3723;0.0426815
-0.3777;0.0044804
-0.3871;0.0140839
-0.3949;0.0122514
-0.3983;0.00416055
-0.404;0.00981755
-0.4063;0.0035657
-0.4098;0.0066956
-0.4111;0.00269615
-0.412;0.00223715
-0.4128;0.00236355
-0.4115;-0.0018257
-0.4051;-0.0127832
-0.4747;0.149894
-0.6183;0.319743
-0.6797;0.164893
-0.4976;-0.349173
-0.4135;-0.165581
-0.2028;-0.450285
0.1013;-0.682751
0.0645;0.00453725
0.0765;-0.094901
0.1207;-0.165991
0.1434;-0.126468
0.1645;-0.126515
0.2022;-0.165471
0.234;-0.158558
0.2591;-0.149053
0.2771;-0.137692
0.2835;-0.115593
0.2912;-0.119494
0.2928;-0.10768
0.2881;-0.0945193
0.2836;-0.0943861
0.2777;-0.09084
0.2619;-0.0688009
0.2521;-0.0794569
0.229;-0.0495065
0.2158;-0.0674344
0.1866;-0.0311477
0.1167;0.060679
0.0769;0.00641055
0.0567;-0.0297878
0.0156;0.0181694
-0.0491;0.0750989
-0.0711;-0.0069655
-0.114;0.0413265
-0.1353;0.00138915
-0.1771;0.0487477
-0.1978;0.0097516
-0.2378;0.0544705
-0.2769;0.0586739
-0.3141;0.060611
-0.3318;0.0244319
-0.3807;0.0943572
-0.4104;0.0606174
-0.4239;0.0304544
-0.4486;0.0567837
-0.4599;0.0319086
-0.4704;0.0321188
-0.4893;0.0519985
-0.5054;0.0490662
-0.5184;0.0450754
-0.5237;0.0307323
-0.5318;0.0378131
-0.5348;0.0283305
-0.5383;0.0301247
-0.539;0.0248992
-0.5383;0.0222633
-0.5369;0.0209218
-0.5321;0.0136678
-0.5201;-0.0022721
-0.5148;0.0105903
-0.5031;-0.00371315
-0.4964;0.00553005
-0.4819;-0.012004
-0.474;0.000248
-0.4657;-0.00156415
-0.4481;-0.0225801
-0.4387;-0.00737075
-0.4193;-0.0300711
-0.3989;-0.0349317
-0.3884;-0.0165124
-0.3674;-0.0404788
-0.3566;-0.0215205
-0.3353;-0.0455478
-0.3246;-0.0257905
-0.3034;-0.0498188
-0.293;-0.0296323
-0.2725;-0.052771
-0.2624;-0.0333549
-0.2526;-0.0340986
-0.2334;-0.0556619
-0.2239;-0.0375749
-0.206;-0.0569569
-0.189;-0.0576124
-0.181;-0.0407219
-0.166;-0.0568889
-0.1589;-0.0420745
-0.146;-0.0555365
-0.1401;-0.0423514
-0.1294;-0.0534917
-0.1202;-0.0518116
-0.1126;-0.0496953
-0.1094;-0.0413206
-0.1042;-0.0460485
-0.1022;-0.0398974
-0.0993;-0.0420828
-0.0979;-0.0392438
-0.0977;-0.036825
-0.0984;-0.0348708
-0.0993;-0.0342861
-0.1005;-0.0334559
-0.1037;-0.028924
-0.1057;-0.0309712
-0.1106;-0.0243809
-0.1135;-0.0278891
-0.1198;-0.0200842
-0.1233;-0.0250976
-0.1308;-0.0159072
-0.139;-0.0132077
-0.1433;-0.020291
-0.1477;-0.0193572
-0.1568;-0.00851375
-0.1616;-0.016313
-0.1712;-0.00518735
-0.176;-0.0139794
-0.1809;-0.0129539
-0.1957;0.00916395
-0.2056;0.00095175
-0.2105;-0.008208
-0.2287;0.0212363
-0.233;-0.00580215
-0.2407;0.0022732
-0.2477;0.00204705
-0.2509;-0.0049475
-0.2568;0.0014659
-0.2595;-0.00439935
-0.2642;0.00043775
-0.2663;-0.0043141
-0.2735;0.00710265
-0.2743;-0.0054402
-0.2751;-0.00518265
-0.275;-0.00686015
-0.2747;-0.0071678
-0.2727;-0.0107315
-0.2716;-0.00896065
-0.2691;-0.0120011
-0.2675;-0.0103074
-0.2659;-0.0104144
-0.2601;-0.0195544
-0.2579;-0.0125554
-0.2556;-0.0129726
-0.2507;-0.0187823
-0.2453;-0.0204696
-0.2397;-0.0215898
-0.2368;-0.0165064
-0.2309;-0.0232759
-0.2249;-0.0242635
-0.2218;-0.0188176
-0.2188;-0.0189582
-0.2126;-0.0261819
-0.2064;-0.0270087
-0.2003;-0.0276235
-0.1973;-0.0217749
-0.1944;-0.0219127
-0.1886;-0.0284884
-0.183;-0.0288369
-0.1777;-0.028943
-0.1751;-0.0238455
-0.1704;-0.0286653
-0.1659;-0.0288573
-0.1619;-0.0283764
-0.1583;-0.0280372
-0.1567;-0.0241989
-0.1504;-0.0344687
-0.1488;-0.0252343
-0.1482;-0.0232502
-0.1468;-0.0249868
-0.1468;-0.0221134
-0.147;-0.0216099
-0.1473;-0.0212912
-0.1483;-0.0196671
-0.1554;-0.00632435
-0.1859;0.0451436
-0.2147;0.0461709
-0.2534;0.0719026
-0.3591;0.221937
-0.5823;0.490708
-0.7703;0.448893
-0.2884;-0.963047
-0.0386;-0.536298
0.0303;-0.184848
0.0893;-0.173943
0.1698;-0.229103
0.2186;-0.173132
0.2615;-0.167898
0.3307;-0.231043
0.3567;-0.148721
0.3751;-0.136469
0.3866;-0.124587
0.3921;-0.113608
0.3892;-0.096568
0.3853;-0.0941756
0.3737;-0.0772225
0.3659;-0.0838354
0.3471;-0.059189
0.3359;-0.0728769
0.3107;-0.0412523
0.2482;0.0425986
0.2303;-0.0440315
0.1943;-0.00252865
0.1565;0.0066631
0.097;0.0589396
0.0768;-0.0166688
0.0372;0.0280526
0.0174;-0.0085861
-0.0217;0.0358897
-0.0607;0.0415701
-0.0989;0.0457495
-0.1365;0.0502578
-0.174;0.0557698
-0.1924;0.020426
-0.2253;0.0544736
-0.2408;0.022119
-0.2558;0.023497
-0.2841;0.054484
-0.2974;0.0266277
-0.3221;0.0532937
-0.3335;0.0285705
-0.354;0.0500225
-0.3632;0.0289841
-0.3795;0.0458188
-0.3866;0.0286771
-0.3985;0.0402614
-0.4035;0.0274131
-0.4112;0.0341737
-0.4141;0.0252158
-0.4162;0.0241389
-0.4157;0.0190717
-0.4154;0.0196344
-0.3935;-0.0266538
-0.3692;-0.0349142
-0.3152;-0.102257
-0.2555;-0.122484
-0.226;-0.0663959
-0.141;-0.190075
-0.06;-0.194195
-0.0347;-0.086573
0.0116;-0.135524
0.0332;-0.0893804
0.0731;-0.132002
0.0915;-0.0918077
0.1398;-0.158923
0.1666;-0.120026
0.178;-0.0910249
0.1972;-0.109603
0.205;-0.088076
0.2172;-0.0988146
0.2249;-0.091082
0.2271;-0.0805256
0.2272;-0.0764542
0.2251;-0.0718517
0.2181;-0.0611108
0.2131;-0.0644674
0.2006;-0.0476926
0.1931;-0.0566642
0.1849;-0.0541267
0.1661;-0.0301897
0.1444;-0.0212069
0.1326;-0.0393032
0.1078;-0.0096371
0.0952;-0.0321947
0.0874;-0.0406684
0.0873;-0.0560971
0.1079;-0.100641
0.1235;-0.0930428
0.1383;-0.0937319
0.1653;-0.122265
0.1889;-0.119099
0.1992;-0.0941436
0.2165;-0.110847
0.2298;-0.104957
0.2417;-0.104063
0.2441;-0.0855447
0.2437;-0.0800065
0.2398;-0.0725414
0.2207;-0.0393867
0.1967;-0.0260851
0.1872;-0.0537537
0.1666;-0.028547
0.1434;-0.0199387
0.1309;-0.0395291
0.1048;-0.00846655
0.0911;-0.0312571
0.0628;0.0021565
0.0481;-0.0228626
0.0184;0.0115832
0.0032;-0.0151384
-0.0273;0.0200503
-0.0426;-0.0080334
-0.0578;-0.0059245
-0.0885;0.0297247
-0.1039;0.0014867
-0.1339;0.0352536
-0.1486;0.00693295
-0.1845;0.0548102
-0.1684;-0.0515206
-0.1205;-0.122245
-0.0941;-0.0831583
-0.0434;-0.139342
-0.0189;-0.0906072
0.0272;-0.140736
0.0704;-0.141451
0.0906;-0.0985263
0.1096;-0.0990311
0.1451;-0.137429
0.1616;-0.101984
0.1908;-0.13186
0.2039;-0.101727
0.2262;-0.123585
0.2439;-0.117162
0.251;-0.0971523
0.257;-0.0959808
0.323;-0.226042
0.582;-0.651183
0.7066;-0.401427
0.8156;-0.386984
0.8637;-0.272831
0.908;-0.27233
0.9873;-0.354719
1.054;-0.340051
1.0818;-0.266962
1.1625;-0.385448
1.1682;-0.236887
1.1648;-0.21876
1.1478;-0.189583
1.1344;-0.195341
1.0984;-0.14529
1.0758;-0.169238
1.0229;-0.101214
0.9593;-0.0707539
0.9271;-0.129187
0.9068;-0.150396
0.9131;-0.204997
0.9545;-0.281885
0.9846;-0.264292
1.035;-0.312969
1.0554;-0.256557
1.095;-0.301445
1.1013;-0.23634
1.1032;-0.228377
1.0993;-0.216741
1.0922;-0.209823
1.0691;-0.174892
1.0532;-0.187434
0.9894;-0.0825585
0.9628;-0.15345
0.9494;-0.178315
0.9757;-0.262147
1.0277;-0.321861
1.1675;-0.519015
1.234;-0.383007
1.3517;-0.503738
1.4511;-0.482773
1.4933;-0.37545
1.5615;-0.438461
1.5884;-0.36069
1.6266;-0.389833
1.6385;-0.339838
1.6477;-0.336641
1.6384;-0.299066
1.627;-0.293969
1.5913;-0.24081
1.5672;-0.261178
1.5394;-0.250378
1.472;-0.161804
1.4327;-0.212825
1.3448;-0.103113
1.296;-0.174641
1.2448;-0.162783
1.1554;-0.0735509
1.153;-0.247767
1.1753;-0.3011
1.1823;-0.272141
1.1858;-0.266259
1.1825;-0.252755
1.1659;-0.224248
1.1549;-0.234376
1.1407;-0.226416
1.1027;-0.173667
1.0789;-0.199037
1.0524;-0.190188
0.9908;-0.111244
0.9181;-0.0785976
0.8783;-0.138867
0.793;-0.0354682
0.7473;-0.108187
0.6519;0.0051972
0.6019;-0.0784037
0.5477;-0.0621476
0.5456;-0.166305
0.5632;-0.208627
0.5702;-0.188762
0.5773;-0.190316
0.5777;-0.177265
0.5759;-0.172883
0.5662;-0.155911
0.5482;-0.136885
0.5363;-0.147568
0.4709;-0.0309933
0.4273;-0.068267
0.4035;-0.104499
0.3523;-0.0421949
0.3247;-0.0854173
0.2665;-0.0156205
0.2038;0.0026826
0.1712;-0.052713
0.1044;0.0256548
0.07;-0.0340202
-0.0264;0.104453
-0.036;-0.067689
0.0041;-0.173106
0.0654;-0.224734
0.2486;-0.496138
0.2281;-0.0857771
0.1734;-0.0092588
0.1429;-0.0531553
0.0882;0.00340565
0.0637;-0.0533512
0.0398;-0.0509861
-0.0116;0.0117297
-0.0391;-0.0319258
-0.0672;-0.0264772
-0.126;0.0438058
-0.1566;-0.00792585
-0.1874;-0.00281215
-0.2828;0.140839
-0.3484;0.0912534
-0.3805;0.0292587
-0.4432;0.100085
-0.4741;0.0413574
-0.5337;0.107964
-0.5627;0.0513955
-0.6179;0.112384
-0.6702;0.114765
-0.6949;0.063617
-0.7184;0.0651013
-0.7838;0.159103
-0.8038;0.071705
-0.8018;0.0278059
-0.7356;-0.110156
-0.701;-0.0517958
-0.6659;-0.0577278
-0.5948;-0.140095
-0.5589;-0.074801
-0.5234;-0.0790643
-0.4175;-0.235541
-0.3824;-0.0990143
-0.3489;-0.100665
-0.3158;-0.104672
-0.2514;-0.176806
-0.2201;-0.115191
-0.1613;-0.178931
-0.1335;-0.121034
-0.107;-0.122355
-0.0816;-0.123925
-0.0341;-0.175232
-0.012;-0.127741
0.0086;-0.127836
0.0279;-0.128145
0.0626;-0.164181
0.0922;-0.158467
0.1047;-0.126194
0.1248;-0.144472
0.1391;-0.135086
0.1439;-0.116878
0.149;-0.118318
0.1494;-0.109053
0.1458;-0.100585
0.1419;-0.0994714
0.1367;-0.0961598
0.1224;-0.075876
0.1134;-0.0851827
0.0795;-0.0303374
0.066;-0.0691454
0.0518;-0.0656413
0.0203;-0.0263265
0.0032;-0.0525631
-0.0146;-0.0484858
-0.0525;-0.0025745
-0.0726;-0.0351232
-0.1139;0.0135287
-0.1352;-0.0232087
-0.1785;0.0273756
-0.2006;-0.0116091
-0.2447;0.0391282
-0.2669;-0.0012083
-0.2889;0.00183615
-0.3332;0.0532477
-0.3553;0.0123404
-0.3771;0.0151989
-0.4202;0.064474
-0.4415;0.0242898
-0.4622;0.0264259
-0.5027;0.0723522
-0.5225;0.0341835
-0.5598;0.0750584
-0.5949;0.0762208
-0.6114;0.0418016
-0.6416;0.0740523
-0.6556;0.0440801
-0.6809;0.0708156
-0.6923;0.0450718
-0.7027;0.0449831
-0.7212;0.0643187
-0.7292;0.0448833
-0.7362;0.0443014
-0.7478;0.0556153
-0.7524;0.0426815
-0.7587;0.0474059
-0.7605;0.0390561
-0.7615;0.0379868
-0.7606;0.0344322
-0.7591;0.0333867
-0.7575;0.0333254
-0.7489;0.0184099
-0.7406;0.0181352
-0.7244;0.0002674
-0.7153;0.01346
-0.7055;0.0109428
-0.6951;0.00853035
-0.6726;-0.0187084
-0.6605;0.0006069
-0.648;-0.0017441
-0.6218;-0.0327632
-0.608;-0.0097292
-0.5941;-0.0117172
-0.5798;-0.0143723
-0.5652;-0.0168796
-0.5352;-0.0519121
-0.5198;-0.0247621
-0.5045;-0.0266049
-0.4735;-0.0624182
-0.4579;-0.0337292
-0.4271;-0.0685357
-0.4118;-0.0396248
-0.3822;-0.0724737
-0.3677;-0.0442648
-0.3536;-0.045403
-0.326;-0.07638
-0.3125;-0.0500488
-0.287;-0.0777303
-0.2748;-0.0528229
-0.2521;-0.0771018
-0.2414;-0.0545861
-0.2313;-0.0547855
-0.2123;-0.0753293
-0.2036;-0.0559325
-0.1954;-0.0560648
-0.1805;-0.0716096
-0.1738;-0.0561277
-0.1622;-0.0675866
-0.1573;-0.0548429
-0.1492;-0.0623833
-0.146;-0.0529903
-0.1433;-0.0523236
-0.1397;-0.0545938
-0.1386;-0.0496895
-0.1381;-0.0484955
-0.1386;-0.0463512
-0.1396;-0.0451314
-0.1411;-0.0438358
-0.1431;-0.0424643
-0.1516;-0.0281135
-0.1596;-0.0278337
-0.164;-0.0342916
-0.174;-0.0215047
-0.1853;-0.017117
-0.1913;-0.0267214
-0.204;-0.0113144
-0.2108;-0.021989
-0.2176;-0.0208602
-0.2319;-0.0035992
-0.241;-0.0125137
-0.3216;0.142737
-0.3615;0.0675028
-0.4637;0.207665
-0.5135;0.110591
-0.5615;0.114472
-0.6985;0.313371
-0.7418;0.132837
-0.782;0.133058
-0.8578;0.216057
-0.9269;0.213486
-0.9582;0.14306
-0.9871;0.143088
-1.039;0.197393
-1.062;0.143574
-1.1005;0.180899
-1.1164;0.138642
-1.1298;0.136217
-1.1501;0.153637
-1.157;0.128451
-1.1673;0.137379
-1.2242;0.239726
-1.2805;0.247612
-1.3398;0.263177
-1.3959;0.26589
-1.4983;0.374599
-1.5445;0.269901
-1.6237;0.348593
-1.6576;0.263907
-1.6871;0.260375
-1.735;0.305228
-1.7682;0.281692
-1.7867;0.25596
-1.7957;0.239208
-1.7947;0.219955
-1.7817;0.194896
-1.7697;0.195981
-1.7544;0.187963
-1.7135;0.131485
-1.6881;0.159519
-1.6287;0.0834234
-1.5575;0.0499222
-1.5181;0.108371
-1.433;0.0049227
-1.3872;0.0773463
-1.3398;0.0677062
-1.2396;-0.052304
-1.219;0.104416
-1.2602;0.234826
-1.3041;0.247463
-1.383;0.329989
-1.4179;0.247933
-1.449;0.245723
-1.5265;0.350911
-1.5462;0.239039
-1.5615;0.233315
-1.5816;0.24672
-1.5864;0.217634
-1.5878;0.211838
-1.5803;0.193703
-1.5716;0.190784
-1.5446;0.150906
-1.5091;0.129335
-1.5155;0.214853
-1.5333;0.24109
-1.6388;0.433134
-1.7055;0.366392
-1.7672;0.366531
-1.8771;0.480354
-1.9252;0.364932
-1.9677;0.361091
-2.0385;0.42933
-2.0901;0.399715
-2.1204;0.36272
-2.1274;0.318234
-2.1262;0.302717
-2.1057;0.262095
-2.0664;0.219633
-2.0401;0.242708
-1.9753;0.156976
-1.9369;0.204984
-1.9023;0.208345
-1.8863;0.244088
-1.8911;0.287354
-1.9114;0.322355
-1.9767;0.423138
-2.0035;0.35116
-2.0248;0.344367
-2.053;0.363424
-2.06;0.323104
-2.0619;0.31422
-2.0519;0.289945
-2.0399;0.285165
-2.0235;0.274917
-1.9776;0.210021
-1.9482;0.239585
-1.878;0.148394
-1.8371;0.201778
-1.7455;0.0875104
-1.6946;0.162123
-1.585;0.0290752
-1.5258;0.121758
-1.4015;-0.0263862
-1.3358;0.0816268
-1.2688;0.0696111
-1.1997;0.055646
-1.06;-0.105979
-0.9993;0.0434156
-0.9124;-0.0215631
-0.8768;0.0761353
-0.8403;0.0692804
-0.7629;-0.0237482
-0.7221;0.0436929
-0.6806;0.0364082
-0.5942;-0.0660547
-0.5037;-0.0875778
-0.4576;-0.00546405
-0.3655;-0.111096
-0.2244;-0.230149
-0.1772;-0.0493405
-0.0871;-0.148612
0.001;-0.157827
0.0441;-0.0743145
0.1269;-0.166198
0.1672;-0.0873265
0.2062;-0.0906797
0.258;-0.124179
0.2635;-0.0325354
0.2634;-0.0214521
0.2618;-0.018343
0.2604;-0.0186632
0.2566;-0.0134215
0.2516;-0.0103973
0.2487;-0.0142867
0.2455;-0.0133294
0.2386;-0.0050137
0.2349;-0.0109761
0.2311;-0.0103217
0.2271;-0.00943525
0.2188;0.00030035
0.2145;-0.0071619
0.2102;-0.006622
0.2015;0.00338225
0.1927;0.0048059
0.1884;-0.0036433
0.1801;0.00551165
0.1758;-0.00193125
0.1435;0.058842
0.1216;0.0412662
0.1013;0.0410605
0.0618;0.0853546
0.0428;0.0471832
0.0073;0.0855046
-0.0093;0.0501992
-0.025;0.0507667
-0.0543;0.0823889
-0.0678;0.0528478
-0.0919;0.0777087
-0.1026;0.052565
-0.1122;0.0518611
-0.1289;0.0686306
-0.1359;0.0503485
-0.1469;0.060072
-0.1509;0.0467474
-0.1561;0.0500055
-0.1572;0.0420491
-0.155;0.0351966
-0.149;0.0267711
-0.1396;0.0186309
-0.1337;0.0248128
-0.127;0.0222712
-0.1115;0.002402
-0.093;-0.0063265
-0.0829;0.00899995
-0.0723;0.0064461
-0.037;-0.0482304
-0.0241;-0.00535335
-0.0112;-0.00728275
0.016;-0.0399708
0.0301;-0.0159008
0.073;-0.0799723
0.1025;-0.0576485
0.1307;-0.0593439
0.1443;-0.0322561
0.1564;-0.0311493
0.1795;-0.056704
0.1906;-0.0344643
0.2119;-0.0581653
0.2223;-0.0380364
0.242;-0.0597124
0.2788;-0.0995718
0.2954;-0.0618095
0.3027;-0.0444559
0.3097;-0.0450607
0.3225;-0.058742
0.3283;-0.0457761
0.3387;-0.0567055
0.3432;-0.0457521
0.3509;-0.0534825
0.3541;-0.0451396
0.3623;-0.0565507
0.3632;-0.0422673
0.3636;-0.0415091
0.3632;-0.0400307
0.3623;-0.0390768
0.3594;-0.0348215
0.3574;-0.0365002
0.355;-0.0355177
0.3492;-0.0280224
0.3458;-0.0324852
0.3381;-0.0228993
0.3293;-0.0195439
0.3245;-0.0269862
0.3196;-0.026211
0.3089;-0.0131605
0.3033;-0.0226721
0.2999;-0.026712
0.3211;-0.0792526
0.3148;-0.023465
0.3166;-0.0400933
0.3249;-0.0545008
0.3443;-0.0797829
0.3537;-0.0613698
0.3624;-0.0614559
0.3784;-0.0786452
0.3857;-0.062533
0.3984;-0.0754372
0.4131;-0.0818488
0.4168;-0.0606121
